sale_date,sale_price,latitude,longitude,city,zoning,subdivision,present_use,land_val,imp_val,year_built,sqft_lot,sqft,stories,beds,bath_full,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm
2020-08-17,785000,47.7556309042908,-122.143690690319,WOODINVILLE,R-6,REINWOOD DIV NO. 02,2,437000,387000,1979,8750,2230,1.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,500000,47.4939952294559,-122.183677334934,RENTON,R-8,RENTON HIGHLANDS ADD,2,309000,229000,1942,5490,1430,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,950000,47.6023368506042,-122.197074640809,BELLEVUE,R-4,MYERS C R 1ST ADD TO MOORLAND,2,1196000,1000,1954,6000,1180,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,315000,47.3613393612503,-122.047980274238,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,354000,1987,8300,1570,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,577500,47.3812951681877,-122.026515269614,MAPLE VALLEY,R-6,BELMONT WOODS DIV NO. 02,2,169000,477000,1996,7291,1950,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,349900,47.3694472518584,-122.022270086834,MAPLE VALLEY,R-6,,2,138000,275000,1957,10133,990,1.0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
2020-08-07,378500,47.3619923560635,-122.027996036428,MAPLE VALLEY,R-6,FERNWOOD ESTATES DIV NO. 01,2,180000,255000,1977,10614,1040,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,446000,47.3637846131212,-122.029348205098,MAPLE VALLEY,R-6,FERNWOOD ESTATES DIV NO. 02,2,180000,250000,1980,10800,1060,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,407000,47.4790207922503,-122.224368505299,RENTON,R-8,EARLINGTON ADD,2,249000,246000,1908,7560,1440,1.0,2,2,0,0,0,0,0,0,0,2,0,0,0,0
2020-08-18,463500,47.3632241219876,-122.038608309366,MAPLE VALLEY,R-6,WILDERNESS LANE,2,203000,321000,1996,5997,1580,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,613500,47.3700733455735,-122.041314069834,MAPLE VALLEY,R-6,LAKE WILDERNESS COUNTRY CLUB DIV NO. 04,2,259000,464000,1990,7064,1950,2.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-13,512000,47.3504741023517,-122.028838348061,MAPLE VALLEY,R-6,ROSEWOOD PARKE,2,191000,375000,1991,6976,1760,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,450000,47.3437771358512,-122.036990577852,MAPLE VALLEY,R-4,FIESTA LANDS DIV NO. 02,2,212000,274000,1984,9750,1210,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-17,404000,47.4970721044067,-122.175614786129,RENTON,R-8,SKYLAND HEIGHTS NO. 02,2,291000,187000,1958,12511,1370,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-10,815000,47.5324632687426,-122.173807387771,NEWCASTLE,R-6,OLYMPUS DIV NO. 02,2,602000,298000,1989,7098,2290,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,769950,47.5376204371674,-122.170139129446,NEWCASTLE,R-6,DONEGAL,2,580000,194000,1976,8954,1780,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,410000,47.4944979756478,-122.166992900066,RENTON,R-8,BALCHS ALBERT PRESIDENT PARK NO. 04,2,263000,131000,1953,7020,700,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,660000,47.3682957092993,-122.054263829703,MAPLE VALLEY,R-6,PIPE LAKE & LAKE LUCERNE ADD,2,159000,497000,1948,14500,2360,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,410000,47.3596543501711,-122.050623268833,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,283000,1988,7625,1270,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,489500,47.4616258623838,-122.185525217258,RENTON,R-6,CASCADE VISTA NO. 02,2,209000,287000,1958,7560,1630,1.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-13,595000,47.4573476403029,-122.207979749697,RENTON,R-8,VICTORIA PARK NO. 02,2,238000,417000,1969,8057,2376,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,705000,47.4313238960516,-122.205843739642,RENTON,R-4,HI-VIEW HEIGHTS ADD,2,244000,526000,1968,15100,2634,2.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,405000,47.4858094565569,-122.198487363684,RENTON,R-8,CAR WORKS ADD TO RENTON,2,162000,262000,1933,4120,780,1.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-20,460000,47.3613277576516,-122.050611769784,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,325000,1996,7625,1540,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,360000,47.4968839728991,-122.188788545359,RENTON,R-8,RENTON HIGHLANDS ADD,2,301000,67000,1942,5040,720,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,500000,47.4626547204583,-122.188187838947,RENTON,R-8,ROLLING HILLS VILLAGE NO. 03,2,260000,331000,1968,8100,1500,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,1035000,47.7564677354279,-122.137444311588,WOODINVILLE,R-1,WOODWAY COUNTRY ESTATES,2,498000,814000,1989,44790,3570,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,604500,47.4809225472102,-122.22408354134,RENTON,R-8,,2,239000,312000,1957,7840,2280,1.0,4,1,0,0,0,1,0,0,0,2,0,0,0,0
2020-08-21,826999,47.3742196500529,-122.019155453928,MAPLE VALLEY,R-6,FOREST AT SPRINGHAVEN THE,2,345000,567000,1990,35000,2710,2.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-12,381000,47.4946261925255,-122.184410900654,RENTON,R-8,RENTON HIGHLANDS ADD,2,312000,92000,1942,5700,1010,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,530000,47.3507632243246,-122.056875617289,MAPLE VALLEY,R-6,EASTWOOD FOREST,2,191000,391000,1993,7079,1710,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,626000,47.7344144825901,-122.170973738589,WOODINVILLE,R-6,KINGSGATE HIGHLANDS DIV NO. 05,2,345000,359000,1976,9472,1480,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,650000,47.5223376284125,-122.187186656463,NEWCASTLE,R-4,HILLMANS LAKE WASH GARDEN OF EDEN NO. 06,2,533000,195000,1957,23520,1750,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,650000,47.3795740799958,-122.033783568366,MAPLE VALLEY,R-6,HIGHLANDS AT LAKE WILDERNESS,2,203000,561000,1996,10348,2670,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,490000,47.362491384295,-122.037090963349,MAPLE VALLEY,R-6,WILDERNESS ESTATES,2,203000,373000,1995,8502,1975,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,522500,47.4344868739801,-122.202871768024,RENTON,R-8,FREDERICKS PLACE,2,253000,352000,1995,7226,1800,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,510000,47.351219139681,-122.05948439639,MAPLE VALLEY,R-6,FOREST CREEK,2,152000,371000,1995,47383,2000,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,470000,47.4616893546821,-122.176049982705,RENTON,R-6,CASCADE VILLAGE DIV NO. 02,2,240000,308000,1961,8800,1730,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,575500,47.7399535847369,-122.171992853783,WOODINVILLE,R-6,KINGSWOOD NO. 03,2,384000,238000,1976,8083,1590,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,457000,47.449463683774,-122.167779874215,RENTON,R-6,RENTON PARK DIV NO. 03,2,230000,285000,1966,7836,1380,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,997500,47.5301122606345,-122.149525355637,NEWCASTLE,R-4,RAINIER CREST DIV NO. 03,2,668000,610000,1990,9302,2800,2.0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-21,435000,47.4905518778915,-122.20412737101,RENTON,R-8,RENTON FARM PLAT NO. 02,2,197000,271000,1929,5000,1110,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,769900,47.7640667692025,-122.116329946356,WOODINVILLE,R-1,,2,428000,422000,1975,40480,2200,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,567000,47.3731352291218,-122.048938087699,MAPLE VALLEY,R-4,WILDERNESS RIDGE,2,213000,458000,1987,13048,1650,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,555000,47.5160515021979,-122.189580439996,RENTON,R-8,HILLMANS LAKE WASH GARDEN OF EDEN NO. 04,2,378000,208000,1967,8794,1080,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-13,455000,47.3589640886497,-122.054629077033,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,324000,1990,12217,1630,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,1150000,47.5300861635135,-122.147352359405,NEWCASTLE,R-4,RAINIER CREST DIV NO. 03,2,657000,579000,1989,7803,2760,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,669950,47.5403199152205,-122.175383586303,NEWCASTLE,R-6,HAZELWOOD TERRACE DIV NO. 01,2,550000,62000,1961,13175,890,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,646000,47.5101269189879,-122.149717618457,RENTON,R-6,SUMMERWIND DIV NO. 02,2,572000,164000,1989,7505,2070,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,425000,47.4383186070839,-122.182097215704,RENTON,R-4,NORTHWESTERN GARDEN TRACTS DIV NO. 02,2,238000,227000,1955,23688,960,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,480000,47.3620778325046,-122.051261122051,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,361000,1997,7320,1590,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,467000,47.3628806311894,-122.044545799678,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,302000,1980,7500,1750,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,455000,47.4378762019765,-122.193700449523,RENTON,R-8,MAPLE GLEN ADD,2,211000,371000,1977,8500,2070,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,470000,47.4976036016575,-122.170109667512,RENTON,R-8,BALCHS ALBERT PRESIDENT PARK NO. 09,2,277000,238000,1956,6528,1320,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,1135000,47.5404732553343,-122.191706933133,NEWCASTLE,R-4,HILLMANS LAKE WASH GARDEN OF EDEN NO. 03,2,701000,481000,1987,39600,2670,1.0,4,3,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-20,733000,47.5111081741007,-122.153969929217,RENTON,R-6,SUMMERWIND DIV NO. 01,2,572000,227000,1987,7548,2530,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,1260000,47.5831380399423,-122.193622078459,BELLEVUE,R-4,FAILORS ENATAI GARDENS NO. 03,2,1521000,1000,1950,8799,1230,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,4868000,47.5932260618214,-122.240513273991,MERCER ISLAND,R-12,MC GILVRAS ISLAND ADD,2,3510000,2192000,1998,11820,4560,2.0,4,2,6,0,0,0,0,0,0,4,0,0,4,0
2020-08-27,445000,47.3616661231301,-122.043615455082,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,325000,1996,8510,1850,1.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,487000,47.4735380313163,-122.200113550753,RENTON,R-8,HIGHLAND ADD TO TOWN OF RENTON,2,230000,315000,1947,5850,1320,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,650000,47.503766266417,-122.18955225953,RENTON,R-8,SWAN MEADOW 2,2,507000,171000,1994,7438,1590,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,500000,47.3627465950994,-122.049199290141,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,343000,1989,7931,1960,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,557888,47.4553873113501,-122.20774348458,RENTON,R-8,VICTORIA PARK NO. 02,2,238000,372000,1971,7710,2290,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,537000,47.3632563518892,-122.03223307568,MAPLE VALLEY,R-6,WILDERNESS ESTATES,2,203000,385000,1996,15344,1975,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,889000,47.7567308589803,-122.143826079105,WOODINVILLE,R-6,REINWOOD DIV NO. 02,2,432000,507000,1979,8640,2380,1.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,425000,47.1923045890037,-121.983838956146,ENUMCLAW,R-1,,2,0,0,1924,17523,2220,1.5,4,1,0,0,0,1,0,0,3,0,0,0,0,0
2020-09-01,605000,47.4283690901871,-122.210772556158,RENTON,R-4,TALBOT ESTATES,2,253000,410000,1998,8726,2350,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,430000,47.3649612426285,-122.050614399742,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,298000,1998,7813,1560,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,1092000,47.7608310067421,-122.130653857749,WOODINVILLE,R-1,LAUREL HILLS,2,482000,902000,1984,36289,3348,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,1366000,47.5128729550954,-122.201180582492,RENTON,R-6,,2,568000,750000,1991,9252,4110,1.0,3,3,0,0,0,0,0,0,0,2,0,0,2,0
2020-08-27,670000,47.5115481162088,-122.151592136099,RENTON,R-6,SUMMERWIND DIV NO. 02,2,572000,141000,1988,10662,1800,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,1120000,47.5299221552546,-122.14584148083,NEWCASTLE,R-4,RAINIER CREST DIV NO. 03,2,657000,560000,1989,9734,2470,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,800000,47.5376698957941,-122.171025953253,NEWCASTLE,R-6,DONEGAL,2,580000,254000,1976,8914,1980,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,2050000,47.6425741098185,-122.183088610038,BELLEVUE,R-1,BRIDLE CREEK ESTATES,2,1531000,714000,1993,39776,3140,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,615000,47.3759060691548,-122.053277477144,MAPLE VALLEY,R-4,CEDAR DOWNS DIV NO. 07,2,226000,496000,1992,20914,2150,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,325000,47.4868600726275,-122.206698736977,RENTON,R-8,RENTON FARM PLAT NO. 05,2,172000,144000,1923,4280,600,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,411000,47.3616268381917,-122.029800764295,MAPLE VALLEY,R-6,FERNWOOD ESTATES DIV NO. 01,2,180000,231000,1977,12745,960,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,530000,47.3698965725765,-122.040559090687,MAPLE VALLEY,R-6,LAKE WILDERNESS COUNTRY CLUB DIV NO. 04,2,259000,346000,1990,6131,1830,2.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0
2020-09-05,1180000,47.509620387524,-122.14726974415,RENTON,R-4,,2,600000,534000,1998,15000,3620,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,995000,47.7741986877566,-122.164418857054,WOODINVILLE,R-6,CEDAR PARK NORTH,2,471000,600000,1990,10160,2820,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,430000,47.4242747689483,-122.197450185514,RENTON,R-4,,2,232000,297000,1956,12513,1330,1.0,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2020-08-31,545000,47.4868277272808,-122.149080467346,RENTON,R-8,,2,300000,334000,1959,10454,1570,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,524950,47.3646644015801,-122.035363406501,MAPLE VALLEY,R-6,WILDERNESS ESTATES,2,203000,367000,1994,7649,1975,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,597500,47.7400534188084,-122.172252747093,WOODINVILLE,R-6,KINGSWOOD NO. 03,2,384000,267000,1976,8063,1290,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,340000,47.4779766773278,-122.224975966972,RENTON,R-8,EARLINGTON ADD,2,158000,185000,1941,3240,750,1.0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
2020-09-01,430000,47.4428434426295,-122.191932646852,RENTON,R-8,HIGGINBOTHAM ADD,2,191000,247000,1962,9379,1140,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,592000,47.3697319099186,-122.060880214603,MAPLE VALLEY,R-4,CEDAR DOWNS DIV NO. 03,2,226000,458000,1988,13923,2760,2.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,2412500,47.6449320295546,-122.158247547857,BELLEVUE,R-1,,2,1484000,1815000,1997,56192,4240,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,790000,47.5109474942454,-122.150860463377,RENTON,R-6,SUMMERWIND DIV NO. 02,2,572000,278000,1989,7696,2660,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,674000,47.3697110177379,-122.049895954463,MAPLE VALLEY,R-4,RIDDELLS LAKE LUCERNE TRS,2,161000,422000,1957,15624,1990,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,486800,47.3647845598276,-122.031669762236,MAPLE VALLEY,R-6,FERNWOOD ESTATES DIV NO. 02,2,180000,274000,1980,10707,1370,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,525000,47.4408105174962,-122.189082595074,RENTON,R-6,BANKERS 1ST ADD PLAT OF,2,191000,414000,1961,12284,2240,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,490000,47.4936139324905,-122.169346268732,RENTON,R-8,BALCHS ALBERT PRESIDENT PARK NO. 04,2,277000,192000,1953,5188,1060,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,586500,47.3828313733109,-122.028036160083,MAPLE VALLEY,R-6,BELMONT WOODS,2,169000,467000,1997,9207,2190,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,485000,47.4604342226835,-122.182363770519,RENTON,R-6,CASCADE VISTA NO. 02,2,220000,256000,1958,9717,1260,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,1595000,47.630808656357,-122.205988189034,BELLEVUE,R-4,BELLEVUE REALTY ADD NO. 01,2,1732000,1000,1953,9066,1570,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,825000,47.5203357225236,-122.180306689907,NEWCASTLE,R-4,WINDTREE,2,515000,415000,1972,9690,2640,1.5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,770000,47.4603176028398,-122.150830054522,RENTON,R-4,VIEW POINTE AT MAPLE RIDGE,2,305000,710000,1993,14829,2900,2.0,4,2,0,0,0,0,0,0,0,3,0,0,0,0
2020-09-09,600000,47.521930668899,-122.179068164932,NEWCASTLE,R-4,SOUTHWOOD PARK ADD,2,492000,164000,1963,12269,1390,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,520000,47.3500199474752,-122.030488977896,MAPLE VALLEY,R-6,ROSEWOOD PARKE,2,191000,350000,1991,6728,1890,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,440000,47.3612462210915,-122.05189282349,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,289000,1987,7686,1310,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,915000,47.7751443898993,-122.12214619538,WOODINVILLE,R-1,WELLINGTON,2,482000,491000,1988,35027,1830,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,870000,47.7361928921149,-122.171847796462,WOODINVILLE,R-6,KINGSGATE HIGHLANDS DIV NO. 05,2,345000,578000,1976,6860,2330,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,470000,47.3505235763763,-122.029453851057,MAPLE VALLEY,R-6,ROSEWOOD PARKE,2,191000,396000,1992,6368,1790,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,413000,47.4336661737941,-122.182843570486,RENTON,R-4,NORTHWESTERN GARDEN TRACTS DIV NO. 04,2,238000,235000,1948,20450,1070,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,741000,47.7347328208144,-122.159420700254,WOODINVILLE,R-4,CHATEAU WOODS DIV NO. 01,29,239000,521000,1991,3500,2040,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,470000,47.3595190254655,-122.053711531108,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,325000,1986,7320,1690,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,785000,47.3766108487879,-122.030766056141,MAPLE VALLEY,R-4,HIGH WILDERNESS DIV NO. 01,2,203000,543000,1997,13563,2440,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,705000,47.7729692905235,-122.162846673814,WOODINVILLE,R-6,LECKNER,2,415000,380000,1998,4176,1650,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,456500,47.3568645959364,-122.038301425876,MAPLE VALLEY,R-6,ELK RUN DIV NO. 02,2,191000,283000,1990,7257,1470,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,515500,47.5083594010891,-122.156703701798,RENTON,R-6,MARSHALL JOS P TRS,2,473000,87000,1948,10983,1640,1.0,4,1,0,0,0,2,0,0,0,0,0,0,0,0
2020-09-16,705000,47.5233771784611,-122.200291930182,RENTON,R-6,HILLMANS LAKE WASH GARDEN OF EDEN NO. 01,2,548000,278000,1959,16966,2140,1.0,4,1,0,0,0,1,0,0,0,2,0,0,0,0
2020-09-14,1253000,47.6052405330694,-122.193134604521,BELLEVUE,R-4,SURREY DOWNS ADD NO. 01,2,1464000,32000,1961,6823,2100,1.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-09-15,1225000,47.5273660632061,-122.146199351475,NEWCASTLE,R-4,RAINIER CREST DIV NO. 03,2,767000,744000,1995,9407,3110,2.0,3,2,0,0,1,0,0,2,0,4,0,0,2,0
2020-09-15,475000,47.3611630603248,-122.051268665809,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,324000,1989,7320,1730,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,542500,47.4966765796155,-122.177959095148,RENTON,R-8,SUBURBAN HEIGHTS NO. 02,2,320000,228000,1958,7685,1490,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,415000,47.4604852080605,-122.170629591842,RENTON,R-6,CASCADE VILLAGE DIV NO. 04,2,240000,228000,1962,6804,1010,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,1100000,47.5317442185265,-122.185142192392,NEWCASTLE,R-6,LAKE WASHINGTON CREST DIV NO. 01,2,580000,574000,1992,17555,3820,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,480000,47.3722783159087,-122.037039839256,MAPLE VALLEY,R-4,LAKE WILDERNESS SHORE ACRES,2,143000,353000,1996,6500,1480,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,472550,47.4544659737147,-122.174463579454,RENTON,R-6,CASCADE HILLS NO. 04,2,240000,267000,1967,7278,1440,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,1059000,47.5375677990602,-122.158382415974,NEWCASTLE,R-4,OLYMPIC RIDGE DIV NO. 01,2,635000,635000,1989,17360,2630,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,250000,47.456464135539,-122.181514327055,RENTON,R-6,CASCADE HILLS NO. 02,2,220000,230000,1959,9192,960,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,445000,47.3632732198635,-122.046682540138,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,303000,1988,7560,1260,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,649999,47.7668672410435,-122.114930387115,WOODINVILLE,R-1,,2,376000,308000,1993,14278,1290,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,613000,47.4480676570914,-122.166938228847,RENTON,R-6,RENTON PARK DIV NO. 04,2,230000,408000,1968,8010,2670,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,428000,47.4720866688462,-122.192294910135,RENTON,R-8,FALCON RIDGE (CEDAR RIDGE),2,200000,286000,1988,4676,1280,1.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,455000,47.3582328382703,-122.053886761435,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,156000,337000,1978,10346,1810,1.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-31,629000,47.4310610250803,-122.190410425052,RENTON,R-8,CHINQUAPIN RIDGE,2,211000,453000,1994,7308,2400,2.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,390000,47.3846075770174,-122.039531461839,MAPLE VALLEY,R-12,PARKHAVEN PLACE,29,112000,293000,1996,3631,1050,2.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,470000,47.4635299333936,-122.207916398838,RENTON,R-8,RENTON PLACE,2,232000,273000,1997,7362,1180,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-09-17,1950000,47.5455139222944,-122.126972206083,BELLEVUE,R-1,LAKEMONT WOODS DIV NO. 01,2,728000,1623000,1990,33660,4990,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,475000,47.4482270412938,-122.168150025153,RENTON,R-6,RENTON PARK ADD,2,270000,254000,1959,15200,1730,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,495000,47.4426516818797,-122.193865153979,RENTON,R-8,MELRIDGE ADD,2,191000,323000,1964,10857,1500,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
